@RELATION svm_screams_nonscream
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE features71 NUMERIC
@ATTRIBUTE features72 NUMERIC
@ATTRIBUTE features73 NUMERIC
@ATTRIBUTE features74 NUMERIC
@ATTRIBUTE features75 NUMERIC
@ATTRIBUTE features76 NUMERIC
@ATTRIBUTE features77 NUMERIC
@ATTRIBUTE features78 NUMERIC
@ATTRIBUTE features79 NUMERIC
@ATTRIBUTE features80 NUMERIC
@ATTRIBUTE features81 NUMERIC
@ATTRIBUTE features82 NUMERIC
@ATTRIBUTE features83 NUMERIC
@ATTRIBUTE features84 NUMERIC
@ATTRIBUTE features85 NUMERIC
@ATTRIBUTE features86 NUMERIC
@ATTRIBUTE features87 NUMERIC
@ATTRIBUTE features88 NUMERIC
@ATTRIBUTE features89 NUMERIC
@ATTRIBUTE features90 NUMERIC
@ATTRIBUTE features91 NUMERIC
@ATTRIBUTE features92 NUMERIC
@ATTRIBUTE features93 NUMERIC
@ATTRIBUTE features94 NUMERIC
@ATTRIBUTE features95 NUMERIC
@ATTRIBUTE features96 NUMERIC
@ATTRIBUTE features97 NUMERIC
@ATTRIBUTE features98 NUMERIC
@ATTRIBUTE features99 NUMERIC
@ATTRIBUTE features100 NUMERIC
@ATTRIBUTE features101 NUMERIC
@ATTRIBUTE features102 NUMERIC
@ATTRIBUTE features103 NUMERIC
@ATTRIBUTE features104 NUMERIC
@ATTRIBUTE features105 NUMERIC
@ATTRIBUTE features106 NUMERIC
@ATTRIBUTE features107 NUMERIC
@ATTRIBUTE features108 NUMERIC
@ATTRIBUTE features109 NUMERIC
@ATTRIBUTE features110 NUMERIC
@ATTRIBUTE features111 NUMERIC
@ATTRIBUTE features112 NUMERIC
@ATTRIBUTE features113 NUMERIC
@ATTRIBUTE features114 NUMERIC
@ATTRIBUTE features115 NUMERIC
@ATTRIBUTE features116 NUMERIC
@ATTRIBUTE features117 NUMERIC
@ATTRIBUTE features118 NUMERIC
@ATTRIBUTE features119 NUMERIC
@ATTRIBUTE features120 NUMERIC
@ATTRIBUTE features121 NUMERIC
@ATTRIBUTE features122 NUMERIC
@ATTRIBUTE features123 NUMERIC
@ATTRIBUTE features124 NUMERIC
@ATTRIBUTE features125 NUMERIC
@ATTRIBUTE features126 NUMERIC
@ATTRIBUTE features127 NUMERIC
@ATTRIBUTE features128 NUMERIC
@ATTRIBUTE features129 NUMERIC
@ATTRIBUTE features130 NUMERIC
@ATTRIBUTE features131 NUMERIC
@ATTRIBUTE features132 NUMERIC
@ATTRIBUTE features133 NUMERIC
@ATTRIBUTE features134 NUMERIC
@ATTRIBUTE features135 NUMERIC
@ATTRIBUTE features136 NUMERIC
@ATTRIBUTE class {screams,non_scream}

@DATA
0.072494,0.037546,2.901170,0.185871,0.219206,0.453400,0.019972,0.116330,-29.491513,2.537659,0.804883,0.375485,0.083942,0.333894,-0.018871,0.152855,-0.044761,0.072495,0.013506,0.075045,0.091407,0.009284,0.001577,0.050336,0.006988,0.017359,0.005187,0.098420,0.001091,0.003938,0.010766,0.078483,0.001478,0.046130,0.002122,-0.000000,0.020656,0.002271,0.002330,0.006653,-0.000986,0.004511,-0.088845,0.045219,-0.073237,-0.064825,0.010697,0.027454,-0.034515,-0.029266,0.031493,0.033062,0.052353,0.006819,0.000284,-0.001452,-0.000005,-0.003526,0.001139,-0.000558,-0.000581,-0.002885,0.000352,0.000692,-0.000176,0.001222,0.000068,-0.000865,0.083978,0.041844,0.434983,0.093887,0.047422,0.469683,0.016263,0.145599,5.346607,0.886742,0.837582,0.436211,0.457625,0.301057,0.343451,0.294429,0.250536,0.219422,0.182606,0.178553,0.178589,0.014319,0.002682,0.045478,0.007871,0.019329,0.008325,0.087373,0.001468,0.004571,0.013279,0.059918,0.002189,0.018066,0.085716,0.039085,0.594730,0.097997,0.052442,0.547180,0.020356,0.167609,3.372194,0.879869,0.705234,0.468585,0.509671,0.331137,0.335728,0.338173,0.285465,0.259091,0.236019,0.212276,0.231954,0.018139,0.003296,0.048686,0.009921,0.023131,0.010351,0.080713,0.001801,0.005964,0.015402,0.052016,0.002818,0.018460,non_scream
0.077244,0.035452,2.916305,0.193609,0.227211,0.426073,0.020677,0.105839,-29.598368,2.594574,0.843929,0.335671,0.004745,0.181167,-0.017869,0.148292,-0.027371,0.033913,-0.066596,0.061876,0.057696,0.011570,0.001643,0.049200,0.010594,0.024843,0.007727,0.064668,0.001098,0.004605,0.014668,0.071246,0.001330,0.040157,-0.000107,-0.000000,0.000847,0.000230,0.000084,0.000086,0.000009,-0.000054,-0.003572,-0.002020,-0.001419,-0.000473,-0.000345,0.001858,0.000283,-0.002030,0.001610,-0.000987,-0.000469,-0.000975,-0.000593,0.000003,0.000001,-0.000056,0.000000,-0.000007,-0.000006,-0.000183,0.000000,-0.000000,-0.000029,0.000111,-0.000001,0.000019,0.095608,0.034476,0.401365,0.102315,0.046528,0.523563,0.015970,0.163434,5.673111,0.987261,0.762951,0.463431,0.400439,0.300252,0.351059,0.280759,0.275901,0.224705,0.216815,0.208122,0.200450,0.016033,0.002782,0.048389,0.016075,0.029033,0.013152,0.069013,0.002368,0.007289,0.018699,0.051522,0.001843,0.014827,0.100517,0.031862,0.463122,0.104368,0.046765,0.575576,0.020799,0.183958,2.850607,1.006843,0.699109,0.489787,0.436016,0.352603,0.386927,0.333788,0.330740,0.276670,0.273106,0.248466,0.238039,0.020720,0.003535,0.062519,0.020172,0.034101,0.015758,0.076735,0.002754,0.009395,0.022422,0.054463,0.002415,0.016783,non_scream
0.089746,0.037061,2.864216,0.192717,0.215998,0.494949,0.020933,0.139742,-28.455797,2.567922,0.532996,0.408721,-0.080664,0.401656,0.137988,0.195487,0.051853,0.077471,-0.068569,0.104228,0.031421,0.009139,0.001669,0.056740,0.005223,0.020510,0.004898,0.119221,0.000888,0.003098,0.009387,0.070917,0.002491,0.050258,-0.000300,-0.000000,0.002920,-0.000100,0.000231,-0.006324,0.000007,-0.001208,-0.025367,0.006280,0.000193,-0.000704,-0.001376,0.000633,0.001207,0.000793,-0.001196,0.000328,-0.000809,-0.000689,0.000298,-0.000007,-0.000008,-0.000123,-0.000005,-0.000003,-0.000003,0.000076,-0.000007,-0.000011,-0.000009,0.000347,-0.000011,0.000038,0.119561,0.038393,0.459179,0.118282,0.049447,0.569823,0.017830,0.209613,4.915655,0.831668,0.652280,0.386197,0.447406,0.385628,0.308662,0.295456,0.269190,0.236715,0.205413,0.200960,0.181978,0.011779,0.002587,0.050041,0.006501,0.025096,0.007447,0.098090,0.001583,0.004560,0.010048,0.063395,0.004650,0.021179,0.106901,0.038116,0.533264,0.103026,0.051387,0.562783,0.022660,0.199658,3.432939,0.804908,0.645248,0.450773,0.506345,0.411807,0.339928,0.328796,0.300468,0.278194,0.269963,0.257010,0.227879,0.014129,0.003442,0.062596,0.008499,0.026708,0.010432,0.101460,0.002027,0.005451,0.012062,0.067397,0.005639,0.022712,non_scream
0.098011,0.050143,2.774387,0.205235,0.219154,0.576553,0.021332,0.164625,-28.260932,2.275600,0.638819,0.473999,0.058672,0.384371,0.067617,0.199288,0.036436,0.091490,0.047274,0.103604,0.054867,0.006659,0.001397,0.058560,0.004722,0.017231,0.003969,0.108432,0.000809,0.004098,0.012005,0.063183,0.001992,0.045733,-0.001513,-0.000043,-0.002550,-0.002390,-0.000896,-0.010022,0.000176,-0.004286,-0.089827,0.005715,0.004158,-0.004022,-0.004010,0.006210,0.002462,0.001889,0.003026,-0.002916,-0.003031,0.002509,0.005410,-0.000031,-0.000002,0.000011,-0.000067,-0.000108,-0.000010,0.000528,-0.000015,-0.000012,-0.000035,0.000337,-0.000007,0.000105,0.118504,0.052254,0.463620,0.122603,0.050568,0.624995,0.017059,0.226218,3.677396,0.899079,0.819375,0.459799,0.532690,0.340196,0.309804,0.266029,0.286100,0.210880,0.210644,0.202584,0.187469,0.008797,0.002045,0.051420,0.006228,0.018804,0.005901,0.094850,0.001514,0.006685,0.013202,0.050540,0.003554,0.021104,0.111528,0.055651,0.588690,0.105098,0.055089,0.646174,0.022566,0.224504,3.232131,0.964821,0.747801,0.462193,0.559160,0.390158,0.370858,0.308887,0.336750,0.263770,0.242125,0.244991,0.230078,0.011524,0.002759,0.068714,0.008514,0.023885,0.008277,0.099620,0.002003,0.007820,0.016514,0.051171,0.004551,0.023994,non_scream
0.137146,0.019591,2.832173,0.235441,0.229701,0.757121,0.016876,0.210356,-29.033309,2.151478,0.497274,0.395949,-0.044443,0.369470,0.066482,0.188853,0.011716,0.037894,-0.061683,0.110513,0.083371,0.009361,0.002104,0.063514,0.007088,0.014490,0.005603,0.122185,0.001413,0.005248,0.008136,0.049498,0.001840,0.044405,0.001171,-0.000037,0.007513,0.001215,0.000425,0.009273,0.000012,0.003535,-0.045951,-0.005324,0.004036,-0.001792,-0.001128,-0.001884,0.001042,-0.002554,-0.000574,0.000227,-0.000813,-0.000401,-0.000048,0.000037,-0.000001,-0.000134,0.000015,0.000004,0.000030,-0.000448,0.000002,0.000024,0.000039,-0.000160,0.000017,-0.000141,0.159203,0.022000,0.416748,0.143802,0.056502,0.673117,0.012970,0.250424,4.484139,0.943221,0.724320,0.390973,0.489401,0.416256,0.339902,0.288784,0.263593,0.217280,0.216625,0.203381,0.175679,0.011032,0.003119,0.052413,0.008322,0.016063,0.007308,0.084363,0.002426,0.007467,0.009896,0.045097,0.002178,0.020709,0.137435,0.021690,0.469434,0.122395,0.064982,0.681811,0.016015,0.238518,2.992897,0.972154,0.797508,0.469257,0.558029,0.443653,0.367659,0.366159,0.321184,0.296645,0.272612,0.262565,0.234073,0.013943,0.004268,0.071923,0.010509,0.021550,0.009643,0.101210,0.003099,0.010393,0.013489,0.054172,0.002885,0.025529,non_scream
0.264293,0.029075,2.898476,0.340645,0.233846,1.047826,0.011863,0.359824,-29.559525,1.624396,0.720533,0.385957,-0.130334,0.414322,0.055294,0.129250,0.076387,0.031340,-0.026383,0.120674,0.035234,0.007633,0.001512,0.050930,0.005510,0.012617,0.006211,0.084862,0.000965,0.003765,0.007032,0.034739,0.002091,0.031998,-0.008121,-0.000810,-0.014545,-0.006551,0.001215,-0.009822,0.000147,-0.007638,-0.171170,0.017049,-0.002235,0.021769,0.000480,0.008426,0.005432,-0.017770,-0.001101,0.002635,-0.001543,0.009431,0.001127,0.000054,-0.000004,0.000685,0.000039,0.000162,0.000011,0.000618,0.000004,0.000019,0.000053,0.001257,-0.000045,0.000248,0.270710,0.032274,0.396258,0.215256,0.048816,0.730823,0.009306,0.342877,5.653165,0.913434,0.729716,0.423212,0.436292,0.403615,0.310950,0.278883,0.262804,0.237586,0.217801,0.231743,0.172581,0.010049,0.002300,0.052234,0.008392,0.016166,0.010337,0.081779,0.001309,0.006288,0.008252,0.035444,0.002834,0.022918,0.162136,0.021319,0.437633,0.122407,0.045499,0.616770,0.010865,0.241485,2.689505,0.705582,0.667261,0.472595,0.473420,0.332650,0.326454,0.292663,0.320388,0.290345,0.273774,0.262324,0.205628,0.012914,0.003018,0.061738,0.009635,0.019009,0.011520,0.082771,0.001684,0.007640,0.010103,0.033117,0.003884,0.021186,non_scream
0.098738,0.040524,2.851453,0.204026,0.215127,0.567973,0.019920,0.161025,-27.836771,2.366195,0.491197,0.504769,0.009622,0.344844,0.178592,0.140296,-0.023058,0.105448,-0.020696,0.103700,0.067300,0.009272,0.001230,0.054311,0.004094,0.011907,0.003691,0.115434,0.001134,0.003693,0.011012,0.075385,0.000974,0.048238,-0.000353,-0.000021,0.001440,-0.000031,0.000231,-0.002867,0.000222,-0.000407,-0.029287,0.001853,-0.001483,-0.000513,0.000553,0.002020,0.001380,0.002796,0.002102,-0.002291,-0.000600,-0.002570,-0.000850,-0.000014,-0.000002,-0.000186,-0.000044,-0.000035,-0.000012,-0.000174,-0.000010,-0.000033,-0.000011,0.000242,-0.000002,0.000056,0.142194,0.046329,0.455619,0.135797,0.059090,0.647338,0.014943,0.232538,4.983944,0.972436,0.747897,0.381450,0.474244,0.367402,0.339328,0.290013,0.305836,0.216580,0.210085,0.192878,0.189671,0.013184,0.001697,0.051012,0.004036,0.015231,0.005180,0.098493,0.001873,0.005540,0.012939,0.061148,0.001147,0.021321,0.149122,0.049290,0.590858,0.137426,0.064150,0.725678,0.020729,0.265828,3.477872,1.056789,0.780462,0.444864,0.552331,0.409296,0.409150,0.328565,0.355048,0.262559,0.262246,0.252080,0.243084,0.015817,0.002288,0.061292,0.004849,0.021376,0.006634,0.104907,0.002142,0.006796,0.016232,0.068356,0.001499,0.025081,non_scream
0.131884,0.029202,2.871784,0.230296,0.217110,0.810758,0.016626,0.222222,-28.352390,2.225095,0.530672,0.337722,0.008203,0.290002,0.190023,0.176915,0.013241,0.066101,-0.064926,0.091207,0.061742,0.007833,0.001829,0.047435,0.006340,0.015170,0.005640,0.089500,0.001285,0.003803,0.013051,0.067001,0.001699,0.039502,0.001909,-0.000080,0.000019,0.001508,0.000196,0.021552,-0.000103,0.004889,-0.090034,-0.020408,0.005826,-0.008932,-0.000523,0.000407,0.006627,-0.011183,-0.005834,0.005815,0.001162,0.000451,0.001457,-0.000363,0.000003,-0.000285,0.000147,-0.000026,0.000155,-0.002187,0.000028,0.000034,0.000124,-0.000080,-0.000002,-0.000615,0.132138,0.029746,0.411301,0.124181,0.051929,0.692213,0.012838,0.228514,4.081306,1.126678,0.832094,0.435567,0.453182,0.400131,0.323822,0.283983,0.302290,0.240435,0.216222,0.207075,0.180920,0.008732,0.002699,0.048898,0.007863,0.016591,0.007036,0.082372,0.002056,0.004942,0.014338,0.056118,0.001898,0.020235,0.118466,0.026474,0.536563,0.111117,0.058398,0.687702,0.016276,0.238624,2.518760,1.066259,0.739354,0.493566,0.522084,0.365552,0.390997,0.299871,0.316156,0.294568,0.269573,0.260764,0.230125,0.012375,0.003597,0.064622,0.009773,0.019156,0.008980,0.092142,0.002587,0.006144,0.017626,0.057628,0.002481,0.021893,non_scream
0.107281,0.054836,2.730817,0.194828,0.196818,0.642122,0.020947,0.165978,-29.607968,2.219979,0.103901,0.531774,-0.051495,0.291395,0.348413,0.028115,0.100754,0.087812,-0.067574,0.110510,0.052863,0.005575,0.002309,0.051272,0.006281,0.009584,0.003771,0.142435,0.002017,0.003159,0.006400,0.044403,0.001857,0.048351,0.000083,0.000004,-0.000264,-0.000431,-0.000370,-0.000159,0.000167,0.000027,0.048226,-0.003292,0.002727,-0.000707,0.001148,0.004346,0.004861,0.001420,-0.000504,0.003212,-0.006184,0.001400,-0.000032,-0.000006,-0.000000,-0.001283,0.000007,0.000142,-0.000003,0.001512,-0.000000,0.000000,0.000006,0.000184,-0.000001,0.000167,0.153678,0.082661,0.463736,0.155636,0.047440,0.742772,0.017678,0.244578,6.449123,1.046616,0.753777,0.576964,0.621266,0.333112,0.311595,0.280344,0.210184,0.240959,0.201803,0.231933,0.194219,0.009852,0.004425,0.055663,0.011096,0.012916,0.006597,0.125199,0.004028,0.005406,0.009601,0.037507,0.002992,0.032397,0.130365,0.087905,0.586726,0.113422,0.043918,0.679913,0.023006,0.221649,3.348918,0.925879,0.719218,0.538582,0.513763,0.345698,0.325689,0.310970,0.273013,0.278782,0.239991,0.307693,0.246662,0.013117,0.005502,0.069142,0.014091,0.015252,0.008298,0.101238,0.005087,0.006244,0.011192,0.039284,0.003683,0.027295,non_scream
0.073001,0.038074,2.868124,0.204687,0.234849,0.483372,0.018830,0.123458,-31.122249,2.288982,0.504610,0.186482,0.093195,0.301351,0.055374,0.180099,0.080769,0.054640,-0.007652,0.066684,0.050723,0.006996,0.002961,0.045039,0.006217,0.015383,0.004543,0.079361,0.001355,0.002548,0.005731,0.082939,0.002322,0.042775,0.000000,0.000000,0.001351,-0.000221,-0.000035,-0.000285,0.000073,0.000000,0.012189,0.006090,-0.011227,0.004964,0.000239,0.007840,-0.019797,-0.001405,0.006356,-0.004811,-0.005928,-0.001870,0.001915,0.000009,0.000001,-0.000077,-0.000003,-0.000000,-0.000001,-0.000160,-0.000000,0.000010,-0.000001,0.000084,0.000001,0.000027,0.097418,0.047549,0.422258,0.102691,0.045156,0.513147,0.016196,0.171449,4.906559,0.807987,0.699673,0.493003,0.447252,0.364559,0.334282,0.303922,0.227143,0.222490,0.217009,0.183207,0.160034,0.009939,0.006465,0.041813,0.009151,0.016420,0.007257,0.085583,0.002271,0.003739,0.006599,0.049176,0.004052,0.018657,0.099401,0.051286,0.521197,0.097639,0.045221,0.553966,0.018035,0.178366,2.883403,0.843781,0.662944,0.471968,0.521119,0.395742,0.366866,0.370685,0.316177,0.300655,0.279841,0.246958,0.213532,0.011643,0.007645,0.055200,0.012282,0.017549,0.008202,0.087379,0.002721,0.004706,0.009265,0.051895,0.005545,0.020345,non_scream
0.144825,0.021752,2.861021,0.249205,0.234132,0.883703,0.013512,0.231510,-29.779155,2.052389,0.458564,0.377975,-0.010939,0.303833,0.119575,0.170617,0.011986,0.040359,-0.069005,0.086546,0.064467,0.008961,0.002668,0.057039,0.006715,0.016277,0.005810,0.095035,0.001521,0.003889,0.009501,0.054869,0.002080,0.039089,-0.000460,-0.000000,0.004148,-0.000328,-0.000015,-0.004560,-0.000018,-0.001860,-0.040216,0.005353,0.002113,-0.001394,-0.000340,-0.002298,-0.002536,0.001115,0.000510,-0.000361,-0.000279,-0.000947,0.001475,0.000002,-0.000006,0.000347,0.000000,-0.000030,0.000010,-0.000459,-0.000011,-0.000000,-0.000021,0.000224,-0.000008,0.000010,0.140553,0.025197,0.398883,0.134244,0.055775,0.728090,0.009182,0.255346,4.541773,1.092440,0.711192,0.454854,0.507003,0.371911,0.320640,0.284064,0.274929,0.233964,0.216740,0.202986,0.182056,0.010523,0.004457,0.048139,0.007817,0.017354,0.008274,0.073833,0.002398,0.004887,0.010250,0.045612,0.003184,0.019165,0.129499,0.025496,0.519747,0.121885,0.058694,0.766871,0.012047,0.267814,2.683419,1.079173,0.692674,0.517488,0.533054,0.414270,0.369171,0.332347,0.327710,0.296782,0.276213,0.262083,0.229100,0.014177,0.006061,0.060538,0.011123,0.020374,0.010401,0.088039,0.003083,0.006273,0.013761,0.047551,0.004112,0.021741,non_scream
0.130969,0.066267,2.845170,0.226899,0.208546,0.804978,0.022035,0.220492,-27.025945,2.128696,0.299153,0.187983,0.076885,0.324878,0.131244,0.157955,0.040953,0.026378,-0.056655,0.104410,0.046623,0.009051,0.003376,0.048110,0.008609,0.018299,0.007677,0.062955,0.002640,0.003926,0.010020,0.048730,0.003465,0.032948,-0.006309,-0.000440,0.001780,-0.004628,-0.000507,-0.019091,0.000615,-0.007990,-0.148052,0.001422,0.002432,-0.005791,-0.004081,-0.012240,0.000708,0.002203,0.005205,0.002857,-0.008654,-0.002999,0.002160,-0.000018,-0.000004,-0.000115,-0.000008,-0.000081,-0.000006,-0.000263,-0.000002,-0.000002,-0.000025,0.001391,-0.000007,0.000341,0.140874,0.068735,0.468132,0.129360,0.045543,0.703837,0.020630,0.235760,4.370671,1.193192,0.816442,0.597557,0.552210,0.418356,0.339433,0.268009,0.250619,0.242530,0.251143,0.213353,0.193589,0.012015,0.005478,0.047241,0.013409,0.021534,0.011890,0.068105,0.004763,0.005070,0.013104,0.046867,0.004799,0.020628,0.110063,0.067838,0.551714,0.096523,0.045493,0.653882,0.025879,0.203839,3.175723,1.100265,0.852082,0.661790,0.559465,0.474420,0.410585,0.382060,0.321414,0.304844,0.294837,0.270330,0.256869,0.014813,0.007183,0.058634,0.016315,0.026370,0.015911,0.076521,0.006454,0.006531,0.016111,0.047167,0.006381,0.021452,non_scream
0.063767,0.047148,2.829611,0.172601,0.223967,0.457306,0.026907,0.111179,-30.090142,2.302860,0.210713,0.325646,0.179669,0.392069,0.270403,0.204900,-0.026857,0.032463,-0.056715,0.174528,0.073166,0.007885,0.001721,0.058657,0.006318,0.020700,0.004632,0.072598,0.001539,0.002658,0.005293,0.080124,0.001850,0.043211,-0.000554,-0.000048,0.009424,0.000046,0.000642,-0.004460,-0.000020,-0.000804,-0.153774,-0.015983,0.010707,-0.000177,-0.007058,0.003967,0.004749,0.001380,-0.001695,0.000844,-0.001479,-0.007466,0.000222,-0.000086,-0.000015,-0.000141,-0.000045,-0.000068,-0.000022,-0.002079,-0.000009,-0.000109,-0.000082,0.001368,-0.000059,-0.000056,0.071823,0.059576,0.536564,0.077206,0.051007,0.560293,0.037207,0.149962,7.039935,1.054018,0.659717,0.510280,0.590516,0.299045,0.284687,0.228361,0.277141,0.207372,0.221151,0.207285,0.179926,0.009332,0.002431,0.054244,0.009548,0.030298,0.007004,0.076005,0.003284,0.003741,0.006817,0.057421,0.002701,0.015152,0.058476,0.044705,0.701471,0.066291,0.050264,0.594464,0.049477,0.169786,3.614087,0.957841,0.544560,0.526751,0.480344,0.367254,0.324946,0.309409,0.319397,0.255947,0.282586,0.223561,0.245457,0.008735,0.003144,0.067164,0.009658,0.024449,0.009006,0.086404,0.004239,0.004523,0.007157,0.057211,0.002858,0.019000,non_scream
0.081721,0.032697,2.833513,0.198412,0.227854,0.531768,0.019040,0.130659,-29.865882,2.411913,0.362844,0.229867,0.152811,0.366970,0.144063,0.194056,0.059280,0.045816,-0.018589,0.162385,0.018328,0.006789,0.001911,0.069512,0.004720,0.016722,0.004571,0.099815,0.001758,0.003606,0.010157,0.069768,0.002170,0.046867,-0.004278,-0.000000,0.055667,-0.010233,-0.000142,-0.089994,-0.003020,-0.036989,-0.112946,0.042263,-0.073688,-0.001986,-0.005116,0.042511,-0.067887,0.014877,0.005714,-0.023749,0.018787,0.007807,-0.007897,-0.000100,0.000066,0.000463,-0.000056,-0.000006,-0.000082,0.006845,-0.000049,-0.000107,-0.000247,0.002409,-0.000103,0.001949,0.087446,0.036218,0.458513,0.097514,0.052803,0.557366,0.013586,0.179344,4.899954,0.937878,0.715123,0.513316,0.488019,0.387206,0.297613,0.323346,0.277229,0.235362,0.184392,0.197798,0.181303,0.008110,0.002864,0.058205,0.005106,0.022286,0.006019,0.087184,0.003548,0.005344,0.012197,0.056061,0.003029,0.019033,0.090206,0.031364,0.666204,0.099888,0.052791,0.668156,0.017099,0.240647,3.372106,0.857301,0.631007,0.516740,0.479855,0.417353,0.360438,0.375267,0.345967,0.293448,0.258450,0.267323,0.247913,0.010120,0.003753,0.075327,0.006741,0.027700,0.008213,0.091851,0.004732,0.007001,0.013220,0.063092,0.003840,0.021145,non_scream
0.075001,0.047966,2.771487,0.187503,0.219784,0.430061,0.031180,0.143806,-29.814604,2.735214,0.463732,0.391524,0.252425,0.268898,0.168929,0.153265,0.055182,0.007897,-0.000493,0.138963,0.043692,0.007624,0.001785,0.061793,0.004145,0.020680,0.004645,0.076054,0.000893,0.002568,0.008875,0.080309,0.001155,0.043611,-0.000046,-0.000521,-0.000438,-0.000243,0.000047,-0.000281,0.000691,-0.000093,-0.071120,0.001283,-0.007670,-0.002071,-0.003204,0.004603,0.003575,-0.006751,0.002376,0.001560,-0.000564,-0.001519,-0.004141,-0.000100,-0.000000,-0.001014,-0.000007,-0.000016,-0.000009,0.000031,-0.000000,-0.000006,-0.000003,0.000584,-0.000002,-0.000117,0.127454,0.062382,0.561753,0.139181,0.053934,0.629516,0.028248,0.234530,6.346889,1.042569,0.729329,0.416818,0.420665,0.257850,0.318747,0.227888,0.262979,0.212452,0.215726,0.203361,0.181746,0.009832,0.002987,0.063028,0.006516,0.028978,0.006496,0.074283,0.001750,0.004071,0.012918,0.060667,0.001777,0.016935,0.126259,0.049107,0.726602,0.128561,0.056797,0.647692,0.033942,0.228749,3.662395,0.982264,0.725741,0.442202,0.454506,0.301081,0.375774,0.286850,0.284282,0.242618,0.284028,0.253405,0.226179,0.012578,0.003260,0.074995,0.008596,0.037315,0.007935,0.086883,0.002056,0.004815,0.016176,0.059115,0.002199,0.020247,non_scream
